gene,sex,strategy,crc_incidents_total,crc_deaths,crc_vs_NH_pct,per_person_screening_alt_tests,total_ly,per_person_ly,per_person_qalys_disc,total_stage_1_pct,total_stage_2_pct,total_stage_3_pct,total_stage_4_pct
PMS2,male,NH,24771.324652319287,0.010899382847020488,0.0,0.0,3351927.085561012,33.51927085561012,20.004926661808497,0.32544442270342766,0.4013350204020811,0.22310944727937615,0.05011110961511509
PMS2,male,Colo Q2Y @ 25,10474.699121177977,0.6499229930157706,57.71441669673788,0.0,3438093.9392320393,34.38093939232039,20.187129574684747,0.955762066882399,0.038504530023559545,0.005216337616403656,0.0005170654776377458
PMS2,male,FIT Q2Y @ 25,34579.96110039592,0.08110232894089651,-39.59673770275452,13.474660294537463,3330559.4570866968,33.305594570866965,19.86977068614455,0.9059047392195412,0.07663777022887557,0.015457984213463342,0.0019995063381199395
PMS2,male,Colo Q2Y @ 30,10426.369150352359,0.5442268717183931,57.90952120367871,0.0,3438303.8837305624,34.38303883730563,20.19934497626276,0.9539381560191063,0.03963174171772371,0.0058361939197917575,0.0005939083433782709
PMS2,male,Colo Q2Y @ 35,10479.107740863674,0.4462319602801562,57.69661942611318,0.0,3438047.736650035,34.38047736650035,20.207484327472766,0.9557823129489506,0.03848650663039582,0.005214139351543306,0.0005170410691104421
PMS2,male,Colo Q3Y @ 25,15837.600316821197,0.4325080917282581,36.06478240824171,0.0,3415367.0712280096,34.153670712280096,20.126000113467995,0.9371623273576815,0.05229157850527134,0.009401260908651243,0.0011448332283959899
PMS2,male,Colo Q3Y @ 30,15917.90592443569,0.3638811813269195,35.74059462764608,0.0,3415681.345558188,34.156813455581876,20.134934301329015,0.9391169802471496,0.05127614614133324,0.008572487505353166,0.0010343861061640985
PMS2,male,Colo Q3Y @ 35,15925.778205647068,0.2965800717550497,35.70881481238844,0.0,3414936.3137446074,34.14936313744607,20.138140201575695,0.9386619579565652,0.051397152668444836,0.008867024929795455,0.0010738644451944673
PMS2,male,Colo Q4Y @ 25 + FIT Q2Y @ 27,18373.99803445542,0.36152911732976134,25.82553298079236,6.92313795031653,3404963.524015828,34.04963524015828,20.095903103154303,0.9403862209634823,0.05070742499266688,0.008021338405591293,0.0008850156382597966
PMS2,male,Colo Q4Y @ 30 + FIT Q2Y @ 32,18343.916910620097,0.3038792783082765,25.946968246195123,5.715813489999755,3405105.2917737924,34.05105291773793,20.10258973849225,0.9405321297592758,0.0506080882132853,0.007978293640544906,0.0008814883868942064
PMS2,male,Colo Q4Y @ 35 + FIT Q2Y @ 37,18512.37667019046,0.2489551838694676,25.266908693729523,4.609277696082458,3403737.761945284,34.03737761945284,20.102266694480686,0.9417891806890056,0.049747392977699104,0.007626199798211882,0.0008372265350834147
PMS2,male,Colo Q6Y @ 25 + FIT Q3Y @ 28,23979.849765722316,0.24713227972702065,3.1951254028833955,4.501567257033447,3381111.1107928064,33.81111110792806,20.02630487641236,0.9176782731837684,0.0669082835979325,0.01356865688780153,0.0018447863304977409
PMS2,male,Colo Q6Y @ 30 + FIT Q3Y @ 33,24094.350232402903,0.20803691600929586,2.7328955129293,3.7388357364133222,3380120.700980413,33.80120700980413,20.0267400880562,0.9184424387144845,0.06620520324786983,0.013505536002168918,0.0018468220354767658
PMS2,male,Colo Q6Y @ 35 + FIT Q3Y @ 38,24286.126152136327,0.1701712515367571,1.9587103515577706,2.9843589080298156,3377139.286062164,33.771392860621646,20.018660631454225,0.9182886120618718,0.06602769751816517,0.013801077527623365,0.0018826128923397122
PMS2,male,Colo-None-FIT-FIT @ 25,16857.31744816244,0.39510406681057764,31.948259995114448,13.67243611051214,3411301.55950008,34.1130155950008,20.11414907801669,0.9515097303034625,0.0423403732794379,0.005622479750212913,0.0005274166668868458
PMS2,male,Colo-None-FIT-FIT @ 30,16830.17430233619,0.3324442498464075,32.05783486124382,11.31277863129914,3411496.4892859436,34.11496489285943,20.12163359100178,0.9517705204378369,0.04219362722971175,0.005519974917452404,0.0005158774149987448
PMS2,male,Colo-FIT-FIT-FIT @ 25,15614.294877060407,0.42912674232720466,36.96624990299631,20.93300337818076,3416603.691066219,34.16603691066219,20.129336691462704,0.958027181552392,0.037213235016536714,0.004391258100716893,0.00036832533035462974
PMS2,male,Colo-FIT-FIT-FIT @ 30,15614.791261143353,0.3612764616972195,36.96424603727692,17.39165681790802,3416646.0755896103,34.166460755896104,20.1367660558434,0.958489042954816,0.03696042885720653,0.004205181087505578,0.00034534710047174813
