,mutation,current,new,nono,init dx,cancer dx,adenoma,cancer death,all cause,all cause dx,cancer incidence
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.9979487019440888,0.0,0.0,0.0,0.0,0.0020512980559111993,0.0,0.0
2,0.0,0.0,0.0,0.9959016117118917,0.0,0.0,0.0,0.0,0.004098388288108214,0.0,0.0
3,0.0,0.0,0.0,0.9938214001486632,0.0,0.0,0.0,0.0,0.006178599851336789,0.0,0.0
4,0.0,0.0,0.0,0.9916978638651444,0.0,0.0,0.0,0.0,0.008302136134855575,0.0,0.0
5,0.0,0.0,0.0,0.989522379071846,0.0,0.0,0.0,0.0,0.010477620928153922,0.0,0.0
6,0.0,0.0,0.0,0.9872923393308143,0.0,0.0,0.0,0.0,0.01270766066918572,0.0,0.0
7,0.0,0.0,0.0,0.9850096127068861,0.0,0.0,0.0,0.0,0.014990387293113853,0.0,0.0
8,0.0,0.0,0.0,0.9826760622844878,0.0,0.0,0.0,0.0,0.017323937715512182,0.0,0.0
9,0.0,0.0,0.0,0.9802935452773525,0.0,0.0,0.0,0.0,0.019706454722647447,0.0,0.0
10,0.0,0.0,0.0,0.9778580352777289,0.0,0.0,0.0,0.0,0.02214196472227109,0.0,0.0
11,0.0,0.0,0.0,0.9753509019810365,0.0,0.0,0.0,0.0,0.024649098018963474,0.0,0.0
12,0.0,0.0,0.0,0.9727522594542805,0.0,0.0,0.0,0.0,0.02724774054571953,0.0,0.0
13,0.0,0.0,0.0,0.9700497474553084,0.0,0.0,0.0,0.0,0.02995025254469167,0.0,0.0
14,0.0,0.0,0.0,0.9672340868687962,0.0,0.0,0.0,0.0,0.03276591313120386,0.0,0.0
15,0.0,0.0,0.0,0.9642932530404685,0.0,0.0,0.0,0.0,0.03570674695953147,0.0,0.0
16,0.0,0.0,0.9194679383421018,0.0,0.0,0.0,0.04154087062431501,0.0,0.038991191033583165,0.0,0.0
17,0.0,0.0,0.8767263350369987,0.0,0.0,0.0,0.08100921688051835,0.0,0.042264448082482954,0.0,0.0
18,0.0,0.0,0.8357640417450405,0.0,0.0,0.0,0.11848268569517213,0.0,0.045753272559787346,0.0,0.0
19,0.0,0.0,0.7964789435286768,0.0,0.0,0.0,0.1540214812147061,0.0,0.04949957525661714,0.0,0.0
20,0.0,0.0,0.7587719975346751,0.0,0.0,0.0,0.18767647675229954,0.0,0.053551525713025426,0.0,0.0
21,0.0,0.0,0.7225671952746524,0.0,0.0,0.0,0.21949362844584955,0.0,0.057939176279498086,0.0,0.0
22,0.0,0.0,0.6877815076306207,0.0,0.0,0.0,0.2495099273235522,0.0,0.06270856504582716,0.0,0.0
23,0.0,0.0,0.6543141414535967,0.0,0.0,0.0,0.2777464610205301,0.0,0.06793939752587334,0.0,0.0
24,0.0,0.0,0.6220756403100187,0.0,0.0,0.0,0.3042140222157043,0.0,0.073710337474277,0.0,0.0
25,0.0,0.0,0.5910093595826575,0.0,0.0,0.0,0.3289253711158038,0.0,0.08006526930153876,0.0,0.0
26,0.0,0.0,0.5610965481577549,0.0,0.0,0.0,0.35190738694740553,0.0,0.08699606489483969,0.0,0.0
27,0.0,0.0,0.5311541747035441,0.0,0.0018887663502653441,0.0,0.37245956408434927,0.0,0.09449749486184136,0.0,0.0018887663502653441
28,0.0,0.0,0.502416397035611,0.0,0.001869340490042303,0.0017233339625109597,0.39123471572546004,0.00014851550753356766,0.10259078039862138,1.6916880220816857e-05,0.0037581068403076475
29,0.0,0.0,0.4748165086121548,0.0,0.0018487304224662278,0.003275019426201884,0.4082401859942937,0.0004310109414705772,0.11133646813077776,5.2076472635186e-05,0.0056068372627738755
30,0.0,0.0,0.44829699307241827,0.0,0.0018268133422197044,0.004666018275016782,0.42348037423638496,0.0008338963005532831,0.1207889820862033,0.00010692268720380962,0.0074336506049935795
31,0.0,0.0,0.42281850726566894,0.0,0.0018034793640907187,0.005906418037249015,0.4369676856893708,0.0013444338706600375,0.1309766770758761,0.0001827986970845279,0.009237129969084299
32,0.0,0.0,0.39836297029612466,0.0,0.0017786727605825481,0.007005810606420512,0.44873257193532884,0.0019506704893031235,0.14188865503887974,0.0002806488733606635,0.011015802729666848
33,0.0,0.0,0.37491144252348146,0.0,0.0017524191234096489,0.007973211000797953,0.4588078989206017,0.0026414028318649026,0.15351243670284043,0.0004011888970039922,0.012768221853076496
34,0.0,0.0,0.3524492809502906,0.0,0.0017247472624568614,0.008817291465995218,0.46723509433728766,0.0034061384455513328,0.16582265559688852,0.0005447919415299461,0.014492969115533359
35,0.0,0.0,0.33095420679592136,0.0,0.0016957125882520168,0.009546123433874195,0.47405074895442784,0.004235069049897728,0.17880636254586554,0.0007117766317614354,0.016188681703785374
36,0.0,0.0,0.31038251483965656,0.0,0.0016653447085559097,0.01016664590134572,0.4792632347904303,0.005119025385841909,0.192500223957572,0.0009030104165977453,0.017854026412341285
37,0.0,0.0,0.2985697550147548,0.0,0.0017174135515596952,0.010775824503656689,0.47492750643919834,0.005958957390239612,0.20693129858214604,0.001119244518444982,0.01957143996390098
38,0.0,0.0,0.2868243076425101,0.0,0.0016822919385529951,0.011362051227791735,0.4698643798942535,0.006845830176662725,0.22205758056078262,0.0013635585594465173,0.02125373190245397
39,0.0,0.0,0.2751836729206427,0.0,0.0016457346941920938,0.011847010284627363,0.46411923959956,0.007771824936377169,0.23779762088315148,0.001634896681449441,0.022899466596646066
40,0.0,0.0,0.26367614764830016,0.0,0.0016079220856498495,0.012237616063454708,0.4577288361555711,0.008729650944572512,0.25408762751383307,0.0019321995886188465,0.024507388682295916
41,0.0,0.0,0.2523154272861597,0.0,0.0015689955855874146,0.012540031658674285,0.4507099864510677,0.009712521113503365,0.2708982019948895,0.002254835910118268,0.026076384267883335
42,0.0,0.0,0.2410837917245497,0.0,0.0015290215558163658,0.012758523134125038,0.4430261305010064,0.010714095905445586,0.2882846719507444,0.002603765228312707,0.027605405823699695
43,0.0,0.0,0.2299513013486424,0.0,0.0014878819416643556,0.012896198753749298,0.4346146742710664,0.011728343333879272,0.30634073661492733,0.002980863736071126,0.029093287765364052
44,0.0,0.0,0.2188680985520831,0.0,0.0014453754901732091,0.01295426092378769,0.42536905478416215,0.01274944368193115,0.3252241834082177,0.0033895831596452135,0.030538663255537266
45,0.0,0.0,0.2077736948551855,0.0,0.0014011619996387205,0.012932388419186256,0.4151511356673746,0.013771648302821808,0.34513534422226416,0.0038346265335291964,0.03193982525517598
46,0.0,0.0,0.1966297698397556,0.0,0.001354809477596293,0.012713310966547969,0.40385326131362964,0.014906674422795719,0.36622233411384275,0.0043198398658322945,0.03329463473277228
47,0.0,0.0,0.18544156353414887,0.0,0.0013060004383833805,0.012431953134571388,0.3914476254027403,0.016020682027085547,0.38851017589195547,0.004841999571115338,0.03460063517115565
48,0.0,0.0,0.17423361371297144,0.0,0.0012546858022000622,0.01209156168447673,0.3779469304847317,0.01710854481646211,0.41196413482894145,0.0054005286702168125,0.03585532097335571
49,0.0,0.0,0.16305547553365637,0.0,0.001200946563641973,0.011697193566421751,0.3634223806560833,0.018165389705438063,0.43646587627326294,0.005992737701495898,0.037056267536997686
50,0.0,0.0,0.15195626449887917,0.0,0.0011450453640001516,0.011253969266760288,0.34795460759862623,0.019186750465259226,0.46188781500149706,0.006615547804978172,0.03820131290099784
