,mutation,current,new,nono,init dx,cancer dx,adenoma,cancer death,all cause,all cause dx,cancer incidence
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.9979487019440888,0.0,0.0,0.0,0.0,0.0020512980559111993,0.0,0.0
2,0.0,0.0,0.0,0.9959016117118917,0.0,0.0,0.0,0.0,0.004098388288108214,0.0,0.0
3,0.0,0.0,0.0,0.9938214001486632,0.0,0.0,0.0,0.0,0.006178599851336789,0.0,0.0
4,0.0,0.0,0.0,0.9916978638651444,0.0,0.0,0.0,0.0,0.008302136134855575,0.0,0.0
5,0.0,0.0,0.0,0.989522379071846,0.0,0.0,0.0,0.0,0.010477620928153922,0.0,0.0
6,0.0,0.0,0.9666646418620573,0.0,0.0,0.0,0.020569854492891563,0.0,0.012765503645051158,0.0,0.0
7,0.0,0.0,0.9443349130747175,0.0,0.0,0.0,0.040616990395516736,0.0,0.015048096529765732,0.0,0.0
8,0.0,0.0,0.9224672107762684,0.0,0.0,0.0,0.06015127898841968,0.0,0.017381510235311932,0.0,0.0
9,0.0,0.0,0.9010547368147863,0.0,0.0,0.0,0.07918137552844763,0.0,0.019763887656765986,0.0,0.0
10,0.0,0.0,0.8800852740151298,0.0,0.0,0.0,0.0977154710188879,0.0,0.022199254965982223,0.0,0.0
11,0.0,0.0,0.8595339074158225,0.0,0.0,0.0,0.11575985120813917,0.0,0.024706241376038305,0.0,0.0
12,0.0,0.0,0.8393761395252192,0.0,0.0,0.0,0.13331912881991848,0.0,0.027304731654862347,0.0,0.0
13,0.0,0.0,0.8195955091047128,0.0,0.0,0.0,0.150397405574836,0.0,0.030007085320451248,0.0,0.0
14,0.0,0.0,0.8001790835450355,0.0,0.0,0.0,0.16699833551047555,0.0,0.032822580944488935,0.0,0.0
15,0.0,0.0,0.7811123228048799,0.0,0.0,0.0,0.18312443471836365,0.0,0.03576324247675653,0.0,0.0
16,0.0,0.0,0.7623711378373895,0.0,0.0,0.0,0.19877496583215296,0.0,0.038853896330457584,0.0,0.0
17,0.0,0.0,0.7269322025728713,0.0,0.0,0.0,0.2309401764132913,0.0,0.042127621013837505,0.0,0.0
18,0.0,0.0,0.6929685711691191,0.0,0.0,0.0,0.2614144849081779,0.0,0.045616943922702984,0.0,0.0
19,0.0,0.0,0.6603955756590576,0.0,0.0,0.0,0.2902406425051747,0.0,0.049363781835767825,0.0,0.0
20,0.0,0.0,0.629131095275268,0.0,0.0,0.0,0.31745259354989663,0.0,0.05341631117483546,0.0,0.0
21,0.0,0.0,0.5991121080510701,0.0,0.0,0.0,0.34308330336510356,0.0,0.05780458858382644,0.0,0.0
22,0.0,0.0,0.5702697709082937,0.0,0.0,0.0,0.36715557036193336,0.0,0.06257465872977311,0.0,0.0
23,0.0,0.0,0.5425205118326549,0.0,0.0,0.0,0.3896732496536659,0.0,0.0678062385136793,0.0,0.0
24,0.0,0.0,0.5157901585771432,0.0,0.0,0.0,0.4106318384943595,0.0,0.0735780029284974,0.0,0.0
25,0.0,0.0,0.49003174460873555,0.0,0.0,0.0,0.430034412736982,0.0,0.07993384265428252,0.0,0.0
26,0.0,0.0,0.46522972255776823,0.0,0.0,0.0,0.44790464902524046,0.0,0.08686562841699139,0.0,0.0
27,0.0,0.0,0.43935682851281327,0.0,0.0039427915366980915,0.0,0.46233224987330124,0.0,0.09436813007718747,0.0,0.0039427915366980915
28,0.0,0.0,0.41459752174570647,0.0,0.0038933722983514824,0.003627585852524883,0.47512213717331403,0.00027989177033066145,0.10244417724593002,3.531391384254686e-05,0.007836163835049573
29,0.0,0.0,0.39088941838823144,0.0,0.0038416899531866252,0.006913455072167571,0.48628133789140643,0.0008137912351739109,0.11115138993212609,0.00010891752770809237,0.0116778537882362
30,0.0,0.0,0.36817824996558746,0.0,0.003787505477537514,0.009876529954072094,0.49581549179856865,0.0015772798835822317,0.12054089897007036,0.00022404395058187433,0.015465359265773714
31,0.0,0.0,0.34642514853323697,0.0,0.0037306088991943707,0.01253437025960561,0.5037412497247554,0.0025472654968761318,0.13063763357703964,0.0003837235092919725,0.019195968164968085
32,0.0,0.0,0.3256089976288536,0.0,0.0036709042876413014,0.01490393015729647,0.5100966080196196,0.003701887487101944,0.14142752189891747,0.0005901505205696704,0.022866872452609387
33,0.0,0.0,0.3057081418597898,0.0,0.003608464527963965,0.01700135744057821,0.5149215094545322,0.005020482002688852,0.15289501170510475,0.0008450330093423234,0.026475336980573354
34,0.0,0.0,0.28670459818423966,0.0,0.003543368582606776,0.018842454558862836,0.5182647404675556,0.006483536669232522,0.16501195578502473,0.0011493457524779957,0.03001870556318013
35,0.0,0.0,0.2685743064966029,0.0,0.003475749456496328,0.0204421044216147,0.5201686602505129,0.008072666505557113,0.17776257823320785,0.0015039346360083145,0.033494455019676454
36,0.0,0.0,0.2512760119128068,0.0,0.0034056861626284443,0.021617014389507302,0.5206440383814328,0.009966641696080827,0.19117980852345565,0.0019107989340883275,0.0369001411823049
37,0.0,0.0,0.2411186775831244,0.0,0.003503912850611151,0.02258393691997383,0.5131903290930434,0.011948106015043883,0.2052869392909163,0.002368098247287192,0.040404054032916054
38,0.0,0.0,0.23106322332340395,0.0,0.0034239724966554355,0.023511873615335105,0.5050707686706951,0.014013915953151088,0.22003798147632966,0.002878264464429862,0.04382802652957149
39,0.0,0.0,0.22113932400327993,0.0,0.003341472155486331,0.024242587975337283,0.49634071805220153,0.01614687589729403,0.23535045925946096,0.00343856265694018,0.04716949868505783
40,0.0,0.0,0.21136896469527938,0.0,0.0032567978231125777,0.02479197540086886,0.48704512412253387,0.018331165750720472,0.2511596146740166,0.00404635753346849,0.050426296508170404
41,0.0,0.0,0.20176220582129786,0.0,0.0031702533182339284,0.025174076395538942,0.4772068016381649,0.02055225468627351,0.2674344427141331,0.0046999654263579485,0.05359654982640433
42,0.0,0.0,0.19230388315963406,0.0,0.0030819878684289486,0.025398855104415037,0.4667916036951978,0.0227967477559063,0.284225975450335,0.005400946966082992,0.056678537694833275
43,0.0,0.0,0.18296923113250219,0.0,0.002991777639782979,0.025473830351207618,0.4557386322631986,0.025052050855869396,0.30162182126968307,0.006152656487756263,0.05967031533461626
44,0.0,0.0,0.17371787788927961,0.0,0.002899233786563153,0.02540266941724825,0.4439420555822895,0.02730614754835942,0.3197705174072516,0.006961498369008587,0.0625695491211794
45,0.0,0.0,0.164501413384217,0.0,0.002803692658810588,0.025186054989643457,0.43126507732633523,0.02954728100396927,0.33886026750945786,0.00783621312756668,0.06537324177998999
46,0.0,0.0,0.1552894627944484,0.0,0.002704313564556973,0.02481024369861986,0.41760507717963347,0.03177928776504047,0.3590279046813713,0.008783710316329666,0.06807755534454697
47,0.0,0.0,0.14608636315176451,0.0,0.0026004928099677958,0.024299199277410574,0.40294383108054965,0.03397340107433582,0.38029175761317124,0.009804954992800572,0.07067804815451477
48,0.0,0.0,0.13691162018611477,0.0,0.00249216735879687,0.023660978771396543,0.3873050807245773,0.03611848274366192,0.4026130835759964,0.010898586639456304,0.07317021551331164
49,0.0,0.0,0.1278042129497795,0.0,0.002379533520506176,0.0229071111186276,0.3707720442155249,0.03820403205689765,0.4258739938008779,0.012059072337786386,0.07554974903381781
50,0.0,0.0,0.11880239311734289,0.0,0.002263145974541292,0.02204918185705953,0.35343605868937816,0.040220483312844175,0.44994865318492,0.013280083863914114,0.07781289500835911
