,mutation,current,new,nono,init dx,cancer dx,adenoma,cancer death,all cause,all cause dx,cancer incidence
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.9866346646466311,0.011314037297457724,0.0,0.0,0.0,0.0020512980559111993,0.0,0.011314037297457724
2,0.0,0.0,0.0,0.9734479614823701,0.011162821394776678,0.011134507808472463,0.0,0.00015632102627248046,0.004075179825395432,2.320846271278183e-05,0.022476858692234404
3,0.0,0.0,0.0,0.9604010239353439,0.011013626543345726,0.02161631102255679,0.0,0.0007907651664248403,0.006108490829075908,6.978250325277386e-05,0.03349048523558013
4,0.0,0.0,0.0,0.9474828852455183,0.010866013005321069,0.031123508433913954,0.0,0.0022274726599582615,0.008160616513580408,0.00013950414170791438,0.0443564982409012
5,0.0,0.0,0.0,0.9346845380231333,0.010719856702370651,0.03934890985047916,0.0,0.004775971954539257,0.010239107033594642,0.0002316164358827787,0.055076354943271844
6,0.0,0.0,0.0,0.9220030280038605,0.010575055724550773,0.04601897386471935,0.0,0.008712927033780033,0.012345561328316755,0.0003444540447724628,0.06565141066782261
7,0.0,0.0,0.0,0.9094396806788915,0.010431576647204635,0.05201313531161707,0.0,0.013162969796686842,0.014477332006081074,0.00047530555951871064,0.07608298731502725
8,0.0,0.0,0.0,0.8969957257649781,0.01028943446698902,0.05738668894200142,0.0,0.018073057319184786,0.016631852453005434,0.0006232410538410513,0.08637242178201628
9,0.0,0.0,0.0,0.8846722992841637,0.010148643096965122,0.06219060293011681,0.0,0.023394495735629767,0.01880663583685467,0.0007873231162697029,0.0965210648789814
10,0.0,0.0,0.0,0.872465142020729,0.01000921539012871,0.06647141711836785,0.0,0.029082599950742655,0.021004577710160607,0.0009670478098708893,0.1065302802691101
11,0.0,0.0,0.0,0.860357122737469,0.009871103157554278,0.07027079817237253,0.0,0.035096345352280504,0.02324149383586628,0.00116313674445707,0.11640138342666438
12,0.0,0.0,0.0,0.8483307473434489,0.009734112575785138,0.07362674354354692,0.0,0.04139797982869262,0.02553375665410125,0.0013766600544248347,0.1261354960024495
13,0.0,0.0,0.0,0.8363758589662947,0.009598045716023967,0.07657451801342247,0.0,0.04795272380391012,0.027890599315231485,0.0016082541851169295,0.1357335417184735
14,0.0,0.0,0.0,0.8244854117447864,0.0094627876630379,0.07914660852394796,0.0,0.05472855504208816,0.03031825887370188,0.0018583781524373689,0.1451963293815114
15,0.0,0.0,0.0,0.8126503404515997,0.009328258699690301,0.08137254140298561,0.0,0.06169599675085452,0.03282507146719828,0.002127791227671265,0.15452458808120167
16,0.0,0.0,0.0,0.8008512080425537,0.009194356261661115,0.08327818736400393,0.0,0.0688278875530478,0.03542984761458308,0.0024185131641499694,0.16371894434286283
17,0.0,0.0,0.0,0.7644075747563236,0.03371588319966788,0.08488637157528875,0.0,0.07609909224575967,0.0381575977011453,0.0027334805218144076,0.1974348275425307
18,0.0,0.0,0.0,0.7294413984048373,0.03218160408400877,0.10884440337589778,0.0,0.08542490115804446,0.04094216996862278,0.0031655230085884567,0.22961643162653947
19,0.0,0.0,0.0,0.6958681389568531,0.030709525992639944,0.12938333962557882,0.0,0.09651391122559375,0.04380590342396707,0.0037191807753669008,0.2603259576191794
20,0.0,0.0,0.0,0.6636055873480787,0.029296089785248676,0.14682213987541076,0.0,0.10910216661591918,0.046772365247492766,0.0044016511278494735,0.28962204740442804
21,0.0,0.0,0.0,0.6325913366795235,0.027937834455368602,0.16145341616615302,0.0,0.12295051173298022,0.04984878146067942,0.005218119505294867,0.3175598818597967
22,0.0,0.0,0.0,0.6027565721435151,0.026632132668863127,0.17498786743541545,0.0,0.13639506032962967,0.0530514133278247,0.006176954094751577,0.34419201452865983
23,0.0,0.0,0.0,0.574016623236906,0.025376087318261367,0.18618215416457454,0.0,0.15070770613857187,0.056415274916172355,0.007302154225513403,0.3695681018469212
24,0.0,0.0,0.0,0.5462964121315456,0.024166133770375648,0.19523021502724622,0.0,0.16572585005653845,0.05996935225115722,0.008612036763136502,0.3937342356172968
25,0.0,0.0,0.0,0.5195493626375437,0.02299911124420271,0.20231659410689498,0.0,0.18130040729536104,0.06371729050095633,0.010117234215040821,0.41673334686149954
26,0.0,0.0,0.0,0.4937620147190377,0.021873058879394905,0.20762341318104738,0.0,0.19729516914544698,0.0676315795400674,0.01181476453500517,0.43860640574089443
27,0.0,0.0,0.0,0.46891775344124403,0.020787410007646747,0.21131933432288247,0.0,0.2135867162008187,0.07168843081021434,0.013700355217193276,0.4593938157485412
28,0.0,0.0,0.0,0.44497639059245886,0.019741465139221686,0.21355101688033037,0.0,0.23006356184981872,0.07588832851977785,0.015779237018392088,0.47913528088776286
29,0.0,0.0,0.0,0.42188811117956915,0.018733532348031316,0.21444835362216433,0.0,0.24662458091195494,0.08024307558463623,0.018062346353643607,0.4978688132357942
30,0.0,0.0,0.0,0.3996105749878749,0.01776151441992085,0.21413266637525563,0.0,0.26317774895692275,0.08475909735640966,0.02055839790361577,0.515630327655715
31,0.0,0.0,0.0,0.37811704899752085,0.01682362882934854,0.21082130969782018,0.0,0.28154067681370804,0.08942899451741518,0.0232683411441868,0.5324539564850634
32,0.0,0.0,0.0,0.35739942569804856,0.015918750114598205,0.206729337880366,0.0,0.2995671213273328,0.09422786770228926,0.02615749727736476,0.5483727065996618
33,0.0,0.0,0.0,0.3374486805646969,0.015046536949000268,0.20196216702464959,0.0,0.3171978818892544,0.09913207588664064,0.029212657685757797,0.563419243548662
34,0.0,0.0,0.0,0.3182594985933673,0.014206609399528825,0.19662028210145802,0.0,0.3343820784124191,0.10411464845844146,0.0324168830347849,0.5776258529481908
35,0.0,0.0,0.0,0.2998195607563493,0.013398743704197134,0.19079273822067438,0.0,0.35107675779431524,0.10915584259126228,0.035756356933201255,0.591024596652388
36,0.0,0.0,0.0,0.28209693798701396,0.012622421231210369,0.18454875698627585,0.0,0.36724600119101924,0.11425604412938724,0.03922983847509291,0.6036470178835983
37,0.0,0.0,0.0,0.2547226093779963,0.02221890041180201,0.1779544714617368,0.0,0.3828593301181605,0.11941147232660289,0.04283321630370108,0.6258659182954003
38,0.0,0.0,0.0,0.22967852339147257,0.020062806533066944,0.1804077784115737,0.0,0.3987103927621598,0.12439275178005968,0.04674774712166685,0.6459287248284673
39,0.0,0.0,0.0,0.20681068181118362,0.018090250374145456,0.180425956243653,0.0,0.41458499071939564,0.1291703429862032,0.050917777865418665,0.6640189752026128
40,0.0,0.0,0.0,0.1859646550312476,0.016289102519330047,0.1784222078910944,0.0,0.430304827965959,0.13372726724680917,0.05529193934555936,0.6803080777219428
41,0.0,0.0,0.0,0.16698400509952568,0.01464719957522054,0.17464703535123455,0.0,0.44583183330918524,0.13806071760331054,0.05982920906152299,0.6949552772971633
42,0.0,0.0,0.0,0.1497021159496391,0.013152219964333661,0.16951778552169725,0.0,0.4609268608704996,0.14219038678886348,0.06451063090496648,0.708107497261497
43,0.0,0.0,0.0,0.13395991064156546,0.011791040446792042,0.16328191535241027,0.0,0.47549364769582686,0.14614155165014506,0.0693319342132599,0.719898537708289
44,0.0,0.0,0.0,0.11960234757966147,0.010551131589580941,0.15613733945891364,0.0,0.4894546174742065,0.1499479831224681,0.07430658077516893,0.73044966929787
45,0.0,0.0,0.0,0.10648556742949765,0.009420281796935206,0.14824434238854184,0.0,0.5027469771998366,0.15364448147569673,0.07945834970949155,0.7398699510948051
46,0.0,0.0,0.0,0.09449370247248207,0.008387160225465304,0.13975466295099143,0.0,0.5153197417557605,0.157249186207247,0.08479554638805337,0.7482571113202705
47,0.0,0.0,0.0,0.08354378411823367,0.007442640745271679,0.13082993297883133,0.0,0.5271331226793833,0.16075646381622374,0.09029405566205587,0.7556997520655421
48,0.0,0.0,0.0,0.0735670464999406,0.006580188472069026,0.12162460525291535,0.0,0.5381594928810439,0.1641530129624478,0.09591565393158293,0.7622799405376113
49,0.0,0.0,0.0,0.06450829086523258,0.005794387175687223,0.11229247300417347,0.0,0.5483830207952625,0.1674173814214686,0.10160444673817527,0.7680743277132984
50,0.0,0.0,0.0,0.05631250175500578,0.0050808892173659125,0.10296813563810588,0.0,0.5577997069914196,0.17053228131432946,0.10730648508377297,0.7731552169306642
