,dom_strat,inc_cost,inc_eff
110,"Q3Y, Start age: 40",0.05,0.0
111,"Q3Y, Start age: 40",0.05,0.0
112,"Q3Y, Start age: 40",0.02642192218658579,147.97975104143006
113,"Q2Y, Start age: 40",0.05,0.0
114,"Q3Y, Start age: 40",0.033071531390223896,417.84862618694933
115,"Q3Y, Start age: 40",0.05,0.0
116,"Q3Y, Start age: 40",0.05,0.0
117,"Q3Y, Start age: 40",0.05,0.0
118,"Q3Y, Start age: 40",0.028400441078854755,403.43122274167945
119,"Q3Y, Start age: 40",0.01548836169517287,303.0904636385003
120,"Q3Y, Start age: 40",0.0247666606078063,494.3511523376292
121,"Q3Y, Start age: 40",0.05,0.0
122,"Q3Y, Start age: 40",0.05,0.0
123,"Q3Y, Start age: 40",0.022621613131693863,468.20616931428776
124,"Q3Y, Start age: 40",0.02609527499124198,830.3968228049762
125,"Q3Y, Start age: 40",0.02592559549869833,127.66077403842701
126,"Q2Y, Start age: 40",0.01155625909218827,330.57929151666576
127,"Q3Y, Start age: 40",0.02444924097327217,557.0197118723809
128,"Q3Y, Start age: 40",0.05,0.0
129,"Q3Y, Start age: 40",0.05,0.0
130,"Q3Y, Start age: 40",0.02405449650732905,162.4170717353736
131,"Q3Y, Start age: 40",0.019293701164965427,295.0866952424258
132,"Q3Y, Start age: 35",0.008186819786757837,459.39554503041836
133,"Q3Y, Start age: 40",0.03544245655324829,258.3037376219072
134,"Q3Y, Start age: 40",0.02848194065405707,539.44623200977
135,"Q3Y, Start age: 35",0.010668638152882437,806.1839820969817
136,"Q3Y, Start age: 40",0.05,0.0
137,"Q3Y, Start age: 40",0.05,0.0
138,"Q3Y, Start age: 40",0.0107907509934968,608.8675370365199
139,"Q3Y, Start age: 40",0.05,0.0
140,"Q3Y, Start age: 40",0.031961704468336904,34.756870998227896
141,"Q3Y, Start age: 40",0.021412877176015144,283.54279416236386
142,"Q3Y, Start age: 40",0.016221135594907565,468.48760590132224
143,"Q3Y, Start age: 40",0.04627302286795043,326.00396308167547
144,"Q3Y, Start age: 40",0.05,0.0
145,"Q3Y, Start age: 40",0.05,0.0
146,"Q3Y, Start age: 40",0.05,0.0
147,"Q3Y, Start age: 40",0.05,0.0
148,"Q3Y, Start age: 40",0.023876264159191862,162.9177328513888
149,"Q3Y, Start age: 40",0.05,0.0
150,"Q3Y, Start age: 40",0.02787796855152891,136.63305126402884
151,"Q3Y, Start age: 40",0.05,0.0
152,"Q3Y, Start age: 40",0.0300664279199232,469.01894083038314
153,"Q3Y, Start age: 40",0.04023890635346916,485.6855339638114
154,"Q3Y, Start age: 40",0.032314489502958565,446.0155486620424
155,"Q3Y, Start age: 40",0.013097152731297967,451.38276200379914
156,"Q3Y, Start age: 40",0.05,0.0
157,"Q3Y, Start age: 40",0.043338880405642044,396.6360447431689
158,"Q4Y, Start age: 40",0.05,0.0
