,dom_strat,inc_cost,inc_eff
265,"Q2Y, Start age: 40",0.02913856263508663,416.9186248750484
266,"Q3Y, Start age: 40",0.05,0.0
267,"Q3Y, Start age: 35",0.024410518691325933,254.06127008428302
268,"Q3Y, Start age: 40",0.05,0.0
269,"Q3Y, Start age: 40",0.01974024949796771,270.25828995318443
270,"Q2Y, Start age: 30",0.03874294200659634,3631.85775738162
271,"Q3Y, Start age: 40",0.05,0.0
272,"Q3Y, Start age: 40",0.05,0.0
273,"Q3Y, Start age: 35",0.022583410296345363,938.2736547530403
274,"Q3Y, Start age: 40",0.05,0.0
275,"Q2Y, Start age: 40",0.010920701084994988,825.5809254423839
276,"Q3Y, Start age: 35",0.019733815091960594,882.86852337241
277,"Q3Y, Start age: 40",0.05,0.0
278,"Q3Y, Start age: 40",0.05,0.0
279,"Q3Y, Start age: 40",0.05,0.0
280,"Q3Y, Start age: 40",0.05,0.0
281,"Q3Y, Start age: 40",0.05,0.0
282,"Q2Y, Start age: 40",0.09522611584641538,1195.6512087779647
283,"Q3Y, Start age: 35",0.00787842281084039,267.5869740451981
284,"Q2Y, Start age: 40",0.024422079128324725,1624.9742065634
285,"Q2Y, Start age: 40",0.026041670163706954,1516.4484494685785
286,"Q3Y, Start age: 40",0.06373878041770809,277.06882660351766
287,"Q3Y, Start age: 35",0.013896594638165283,1238.431265687046
288,"Q3Y, Start age: 40",0.05,0.0
289,"Q2Y, Start age: 40",0.04883114169671998,455.6433051282165
290,"Q3Y, Start age: 40",0.05,0.0
291,"Q2Y, Start age: 40",0.008409066593728198,712.4810738081142
292,"Q2Y, Start age: 40",0.017757847939090965,346.1104607279194
293,"Q3Y, Start age: 40",0.05,0.0
294,"Q3Y, Start age: 35",0.04457279815720483,606.5686014551684
295,"Q2Y, Start age: 40",0.03980693546161973,569.8902869762824
296,"Q3Y, Start age: 40",0.05,0.0
297,"Q3Y, Start age: 35",0.03490264254526565,172.78918796177823
298,"Q2Y, Start age: 40",0.01670857850781715,153.87496357147756
299,"Q3Y, Start age: 40",0.05,0.0
300,"Q2Y, Start age: 40",0.014860241604122137,974.0998837797088
301,"Q3Y, Start age: 40",0.05,0.0
302,"Q2Y, Start age: 40",0.015877451969384282,1138.4501156543993
303,"Q2Y, Start age: 40",0.018599222913739055,152.7905779724597
304,"Q3Y, Start age: 40",0.05,0.0
305,"Q3Y, Start age: 40",0.05,0.0
306,"Q3Y, Start age: 35",0.0006339145647622502,43.299181763256456
307,"Q3Y, Start age: 40",0.05,0.0
308,"Q3Y, Start age: 40",0.05,0.0
309,"Q2Y, Start age: 40",0.05,0.0
310,"Q2Y, Start age: 40",0.011708282160871164,657.8109456135026
311,"Q3Y, Start age: 35",0.015570544109639428,527.4857591293003
312,"Q2Y, Start age: 40",0.043526964918040534,0.5712313580806949
313,"Q3Y, Start age: 40",0.05,0.0
314,"Q2Y, Start age: 35",0.018959894498028262,1571.7448506248365
315,"Q2Y, Start age: 40",0.034067638792784294,778.2478552314024
316,"Q3Y, Start age: 40",0.05,0.0
317,"Q3Y, Start age: 40",0.05,0.0
318,"Q3Y, Start age: 40",0.01093066909249174,166.43393714554986
319,"Q2Y, Start age: 40",0.05,0.0
320,"Q2Y, Start age: 40",0.006925659385245808,556.2752887859024
321,"Q3Y, Start age: 35",0.026646536129842247,1103.0346132462782
322,"Q3Y, Start age: 35",0.0487342030880491,1233.9413227250534
323,"Q2Y, Start age: 40",0.05720384918120658,1025.0792970061557
324,"Q3Y, Start age: 40",0.05,0.0
325,"Q3Y, Start age: 40",0.05,0.0
326,"Q2Y, Start age: 40",0.031576200092338524,665.5242522807475
327,"Q3Y, Start age: 35",0.011595915465999695,626.454701591143
328,"Q3Y, Start age: 40",0.03995786746896002,25.588794114384655
329,"Q3Y, Start age: 40",0.05,0.0
330,"Q3Y, Start age: 40",0.05,0.0
331,"Q2Y, Start age: 40",0.05,0.0
332,"Q2Y, Start age: 40",0.024386549941652902,311.3032607073892
333,"Q3Y, Start age: 35",0.04112969450321913,1084.8069655799627
334,"Q3Y, Start age: 35",0.014640885380185154,1015.5707768523498
335,"Q3Y, Start age: 35",0.0176477330479905,848.7196762444364
336,"Q2Y, Start age: 40",0.00657639889461592,553.9636826145306
337,"Q2Y, Start age: 40",0.019871004201046816,441.41463650104197
338,"Q3Y, Start age: 40",0.05,0.0
339,"Q3Y, Start age: 35",0.05,0.0
